match_id,radiant_picks_ids,radiant_picks_names,dire_picks_ids,dire_picks_names,radiant_bans_ids,dire_bans_ids,raw
8598861477.0,"[49, 128, 129, 131, 63]","['', '', '', '', '']","[64, 16, 123, 69, 70]","['', '', '', '', '']","[66, 89, 98, 59, 47, 8, 102]","[72, 40, 79, 28, 136, 39, 11]","{""match_id"": 8598861477, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 72, ""team"": 1, ""order"": 0}, {""is_pick"": false, ""hero_id"": 66, ""team"": 0, ""order"": 1}, {""is_pick"": false, ""hero_id"": 89, ""team"": 0, ""order"": 2}, {""is_pick"": false, ""hero_id"": 40, ""team"": 1, ""order"": 3}, {""is_pick"": false, ""hero_id"": 98, ""team"": 0, ""order"": 4}, {""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 5}, {""is_pick"": false, ""hero_id"": 79, ""team"": 1, ""order"": 6}, {""is_pick"": true, ""hero_id"": 64, ""team"": 1, ""order"": 7}, {""is_pick"": true, ""hero_id"": 49, ""team"": 0, ""order"": 8}, {""is_pick"": false, ""hero_id"": 28, ""team"": 1, ""order"": 9}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 10}, {""is_pick"": false, ""hero_id"": 47, ""team"": 0, ""order"": 11}, {""is_pick"": true, ""hero_id"": 128, ""team"": 0, ""order"": 12}, {""is_pick"": true, ""hero_id"": 16, ""team"": 1, ""order"": 13}, {""is_pick"": true, ""hero_id"": 123, ""team"": 1, ""order"": 14}, {""is_pick"": true, ""hero_id"": 129, ""team"": 0, ""order"": 15}, {""is_pick"": true, ""hero_id"": 131, ""team"": 0, ""order"": 16}, {""is_pick"": true, ""hero_id"": 69, ""team"": 1, ""order"": 17}, {""is_pick"": false, ""hero_id"": 39, ""team"": 1, ""order"": 18}, {""is_pick"": false, ""hero_id"": 8, ""team"": 0, ""order"": 19}, {""is_pick"": false, ""hero_id"": 102, ""team"": 0, ""order"": 20}, {""is_pick"": false, ""hero_id"": 11, ""team"": 1, ""order"": 21}, {""is_pick"": true, ""hero_id"": 70, ""team"": 1, ""order"": 22}, {""is_pick"": true, ""hero_id"": 63, ""team"": 0, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 128, ""hero_name"": null}, {""hero_id"": 129, ""hero_name"": null}, {""hero_id"": 131, ""hero_name"": null}, {""hero_id"": 63, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 64, ""hero_name"": null}, {""hero_id"": 16, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 47, ""hero_name"": null}, {""hero_id"": 8, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 40, ""hero_name"": null}, {""hero_id"": 79, ""hero_name"": null}, {""hero_id"": 28, ""hero_name"": null}, {""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 39, ""hero_name"": null}, {""hero_id"": 11, ""hero_name"": null}]}"
8550292837.0,"[98, 3, 123, 39, 10]","['', '', '', '', '']","[72, 65, 129, 58, 13]","['', '', '', '', '']","[59, 66, 70, 120, 69, 49, 53]","[136, 89, 62, 79, 74, 102, 145]","{""match_id"": 8550292837, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 0}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 1}, {""is_pick"": false, ""hero_id"": 89, ""team"": 1, ""order"": 2}, {""is_pick"": false, ""hero_id"": 66, ""team"": 0, ""order"": 3}, {""is_pick"": false, ""hero_id"": 62, ""team"": 1, ""order"": 4}, {""is_pick"": false, ""hero_id"": 79, ""team"": 1, ""order"": 5}, {""is_pick"": false, ""hero_id"": 70, ""team"": 0, ""order"": 6}, {""is_pick"": true, ""hero_id"": 98, ""team"": 0, ""order"": 7}, {""is_pick"": true, ""hero_id"": 72, ""team"": 1, ""order"": 8}, {""is_pick"": false, ""hero_id"": 120, ""team"": 0, ""order"": 9}, {""is_pick"": false, ""hero_id"": 69, ""team"": 0, ""order"": 10}, {""is_pick"": false, ""hero_id"": 74, ""team"": 1, ""order"": 11}, {""is_pick"": true, ""hero_id"": 65, ""team"": 1, ""order"": 12}, {""is_pick"": true, ""hero_id"": 3, ""team"": 0, ""order"": 13}, {""is_pick"": true, ""hero_id"": 123, ""team"": 0, ""order"": 14}, {""is_pick"": true, ""hero_id"": 129, ""team"": 1, ""order"": 15}, {""is_pick"": true, ""hero_id"": 58, ""team"": 1, ""order"": 16}, {""is_pick"": true, ""hero_id"": 39, ""team"": 0, ""order"": 17}, {""is_pick"": false, ""hero_id"": 49, ""team"": 0, ""order"": 18}, {""is_pick"": false, ""hero_id"": 102, ""team"": 1, ""order"": 19}, {""is_pick"": false, ""hero_id"": 145, ""team"": 1, ""order"": 20}, {""is_pick"": false, ""hero_id"": 53, ""team"": 0, ""order"": 21}, {""is_pick"": true, ""hero_id"": 10, ""team"": 0, ""order"": 22}, {""is_pick"": true, ""hero_id"": 13, ""team"": 1, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 3, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 39, ""hero_name"": null}, {""hero_id"": 10, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 65, ""hero_name"": null}, {""hero_id"": 129, ""hero_name"": null}, {""hero_id"": 58, ""hero_name"": null}, {""hero_id"": 13, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}, {""hero_id"": 120, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}, {""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 53, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 62, ""hero_name"": null}, {""hero_id"": 79, ""hero_name"": null}, {""hero_id"": 74, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}, {""hero_id"": 145, ""hero_name"": null}]}"
8598987393.0,"[47, 123, 45, 29, 21]","['', '', '', '', '']","[59, 100, 58, 102, 120]","['', '', '', '', '']","[66, 89, 63, 79, 8, 129, 96]","[72, 40, 98, 64, 136, 109, 70]","{""match_id"": 8598987393, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 66, ""team"": 0, ""order"": 0}, {""is_pick"": false, ""hero_id"": 72, ""team"": 1, ""order"": 1}, {""is_pick"": false, ""hero_id"": 40, ""team"": 1, ""order"": 2}, {""is_pick"": false, ""hero_id"": 89, ""team"": 0, ""order"": 3}, {""is_pick"": false, ""hero_id"": 98, ""team"": 1, ""order"": 4}, {""is_pick"": false, ""hero_id"": 64, ""team"": 1, ""order"": 5}, {""is_pick"": false, ""hero_id"": 63, ""team"": 0, ""order"": 6}, {""is_pick"": true, ""hero_id"": 47, ""team"": 0, ""order"": 7}, {""is_pick"": true, ""hero_id"": 59, ""team"": 1, ""order"": 8}, {""is_pick"": false, ""hero_id"": 79, ""team"": 0, ""order"": 9}, {""is_pick"": false, ""hero_id"": 8, ""team"": 0, ""order"": 10}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 11}, {""is_pick"": true, ""hero_id"": 100, ""team"": 1, ""order"": 12}, {""is_pick"": true, ""hero_id"": 123, ""team"": 0, ""order"": 13}, {""is_pick"": true, ""hero_id"": 45, ""team"": 0, ""order"": 14}, {""is_pick"": true, ""hero_id"": 58, ""team"": 1, ""order"": 15}, {""is_pick"": true, ""hero_id"": 102, ""team"": 1, ""order"": 16}, {""is_pick"": true, ""hero_id"": 29, ""team"": 0, ""order"": 17}, {""is_pick"": false, ""hero_id"": 129, ""team"": 0, ""order"": 18}, {""is_pick"": false, ""hero_id"": 109, ""team"": 1, ""order"": 19}, {""is_pick"": false, ""hero_id"": 70, ""team"": 1, ""order"": 20}, {""is_pick"": false, ""hero_id"": 96, ""team"": 0, ""order"": 21}, {""is_pick"": true, ""hero_id"": 21, ""team"": 0, ""order"": 22}, {""is_pick"": true, ""hero_id"": 120, ""team"": 1, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 47, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 45, ""hero_name"": null}, {""hero_id"": 29, ""hero_name"": null}, {""hero_id"": 21, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 100, ""hero_name"": null}, {""hero_id"": 58, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}, {""hero_id"": 120, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 63, ""hero_name"": null}, {""hero_id"": 79, ""hero_name"": null}, {""hero_id"": 8, ""hero_name"": null}, {""hero_id"": 129, ""hero_name"": null}, {""hero_id"": 96, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 40, ""hero_name"": null}, {""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 64, ""hero_name"": null}, {""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 109, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}]}"
8550149598.0,"[98, 3, 123, 39, 10]","['', '', '', '', '']","[72, 65, 129, 58, 13]","['', '', '', '', '']","[59, 66, 70, 120, 69, 49, 53]","[136, 89, 62, 79, 74, 102, 145]","{""match_id"": 8550149598, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 0}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 1}, {""is_pick"": false, ""hero_id"": 89, ""team"": 1, ""order"": 2}, {""is_pick"": false, ""hero_id"": 66, ""team"": 0, ""order"": 3}, {""is_pick"": false, ""hero_id"": 62, ""team"": 1, ""order"": 4}, {""is_pick"": false, ""hero_id"": 79, ""team"": 1, ""order"": 5}, {""is_pick"": false, ""hero_id"": 70, ""team"": 0, ""order"": 6}, {""is_pick"": true, ""hero_id"": 98, ""team"": 0, ""order"": 7}, {""is_pick"": true, ""hero_id"": 72, ""team"": 1, ""order"": 8}, {""is_pick"": false, ""hero_id"": 120, ""team"": 0, ""order"": 9}, {""is_pick"": false, ""hero_id"": 69, ""team"": 0, ""order"": 10}, {""is_pick"": false, ""hero_id"": 74, ""team"": 1, ""order"": 11}, {""is_pick"": true, ""hero_id"": 65, ""team"": 1, ""order"": 12}, {""is_pick"": true, ""hero_id"": 3, ""team"": 0, ""order"": 13}, {""is_pick"": true, ""hero_id"": 123, ""team"": 0, ""order"": 14}, {""is_pick"": true, ""hero_id"": 129, ""team"": 1, ""order"": 15}, {""is_pick"": true, ""hero_id"": 58, ""team"": 1, ""order"": 16}, {""is_pick"": true, ""hero_id"": 39, ""team"": 0, ""order"": 17}, {""is_pick"": false, ""hero_id"": 49, ""team"": 0, ""order"": 18}, {""is_pick"": false, ""hero_id"": 102, ""team"": 1, ""order"": 19}, {""is_pick"": false, ""hero_id"": 145, ""team"": 1, ""order"": 20}, {""is_pick"": false, ""hero_id"": 53, ""team"": 0, ""order"": 21}, {""is_pick"": true, ""hero_id"": 10, ""team"": 0, ""order"": 22}, {""is_pick"": true, ""hero_id"": 13, ""team"": 1, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 3, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 39, ""hero_name"": null}, {""hero_id"": 10, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 65, ""hero_name"": null}, {""hero_id"": 129, ""hero_name"": null}, {""hero_id"": 58, ""hero_name"": null}, {""hero_id"": 13, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}, {""hero_id"": 120, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}, {""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 53, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 62, ""hero_name"": null}, {""hero_id"": 79, ""hero_name"": null}, {""hero_id"": 74, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}, {""hero_id"": 145, ""hero_name"": null}]}"
8599091798.0,"[79, 45, 49, 137, 99]","['', '', '', '', '']","[120, 64, 69, 123, 109]","['', '', '', '', '']","[66, 89, 59, 63, 58, 8, 70]","[72, 40, 98, 47, 96, 136, 21]","{""match_id"": 8599091798, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 66, ""team"": 0, ""order"": 0}, {""is_pick"": false, ""hero_id"": 72, ""team"": 1, ""order"": 1}, {""is_pick"": false, ""hero_id"": 40, ""team"": 1, ""order"": 2}, {""is_pick"": false, ""hero_id"": 89, ""team"": 0, ""order"": 3}, {""is_pick"": false, ""hero_id"": 98, ""team"": 1, ""order"": 4}, {""is_pick"": false, ""hero_id"": 47, ""team"": 1, ""order"": 5}, {""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 6}, {""is_pick"": true, ""hero_id"": 79, ""team"": 0, ""order"": 7}, {""is_pick"": true, ""hero_id"": 120, ""team"": 1, ""order"": 8}, {""is_pick"": false, ""hero_id"": 63, ""team"": 0, ""order"": 9}, {""is_pick"": false, ""hero_id"": 58, ""team"": 0, ""order"": 10}, {""is_pick"": false, ""hero_id"": 96, ""team"": 1, ""order"": 11}, {""is_pick"": true, ""hero_id"": 64, ""team"": 1, ""order"": 12}, {""is_pick"": true, ""hero_id"": 45, ""team"": 0, ""order"": 13}, {""is_pick"": true, ""hero_id"": 49, ""team"": 0, ""order"": 14}, {""is_pick"": true, ""hero_id"": 69, ""team"": 1, ""order"": 15}, {""is_pick"": true, ""hero_id"": 123, ""team"": 1, ""order"": 16}, {""is_pick"": true, ""hero_id"": 137, ""team"": 0, ""order"": 17}, {""is_pick"": false, ""hero_id"": 8, ""team"": 0, ""order"": 18}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 19}, {""is_pick"": false, ""hero_id"": 21, ""team"": 1, ""order"": 20}, {""is_pick"": false, ""hero_id"": 70, ""team"": 0, ""order"": 21}, {""is_pick"": true, ""hero_id"": 99, ""team"": 0, ""order"": 22}, {""is_pick"": true, ""hero_id"": 109, ""team"": 1, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 79, ""hero_name"": null}, {""hero_id"": 45, ""hero_name"": null}, {""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 137, ""hero_name"": null}, {""hero_id"": 99, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 120, ""hero_name"": null}, {""hero_id"": 64, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 109, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 63, ""hero_name"": null}, {""hero_id"": 58, ""hero_name"": null}, {""hero_id"": 8, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 40, ""hero_name"": null}, {""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 47, ""hero_name"": null}, {""hero_id"": 96, ""hero_name"": null}, {""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 21, ""hero_name"": null}]}"
8599992855.0,"[120, 14, 72, 37, 52]","['', '', '', '', '']","[66, 28, 123, 109, 129]","['', '', '', '', '']","[98, 59, 49, 16, 70, 99, 69]","[136, 100, 29, 64, 102, 55, 11]","{""match_id"": 8599992855, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 0}, {""is_pick"": false, ""hero_id"": 98, ""team"": 0, ""order"": 1}, {""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 2}, {""is_pick"": false, ""hero_id"": 100, ""team"": 1, ""order"": 3}, {""is_pick"": false, ""hero_id"": 49, ""team"": 0, ""order"": 4}, {""is_pick"": false, ""hero_id"": 16, ""team"": 0, ""order"": 5}, {""is_pick"": false, ""hero_id"": 29, ""team"": 1, ""order"": 6}, {""is_pick"": true, ""hero_id"": 66, ""team"": 1, ""order"": 7}, {""is_pick"": true, ""hero_id"": 120, ""team"": 0, ""order"": 8}, {""is_pick"": false, ""hero_id"": 64, ""team"": 1, ""order"": 9}, {""is_pick"": false, ""hero_id"": 102, ""team"": 1, ""order"": 10}, {""is_pick"": false, ""hero_id"": 70, ""team"": 0, ""order"": 11}, {""is_pick"": true, ""hero_id"": 14, ""team"": 0, ""order"": 12}, {""is_pick"": true, ""hero_id"": 28, ""team"": 1, ""order"": 13}, {""is_pick"": true, ""hero_id"": 123, ""team"": 1, ""order"": 14}, {""is_pick"": true, ""hero_id"": 72, ""team"": 0, ""order"": 15}, {""is_pick"": true, ""hero_id"": 37, ""team"": 0, ""order"": 16}, {""is_pick"": true, ""hero_id"": 109, ""team"": 1, ""order"": 17}, {""is_pick"": false, ""hero_id"": 55, ""team"": 1, ""order"": 18}, {""is_pick"": false, ""hero_id"": 99, ""team"": 0, ""order"": 19}, {""is_pick"": false, ""hero_id"": 69, ""team"": 0, ""order"": 20}, {""is_pick"": false, ""hero_id"": 11, ""team"": 1, ""order"": 21}, {""is_pick"": true, ""hero_id"": 129, ""team"": 1, ""order"": 22}, {""is_pick"": true, ""hero_id"": 52, ""team"": 0, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 120, ""hero_name"": null}, {""hero_id"": 14, ""hero_name"": null}, {""hero_id"": 72, ""hero_name"": null}, {""hero_id"": 37, ""hero_name"": null}, {""hero_id"": 52, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 28, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 109, ""hero_name"": null}, {""hero_id"": 129, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 16, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}, {""hero_id"": 99, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 100, ""hero_name"": null}, {""hero_id"": 29, ""hero_name"": null}, {""hero_id"": 64, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}, {""hero_id"": 55, ""hero_name"": null}, {""hero_id"": 11, ""hero_name"": null}]}"
8602105739.0,"[120, 64, 71, 8, 78]","['', '', '', '', '']","[66, 16, 123, 69, 109]","['', '', '', '', '']","[49, 98, 59, 102, 28, 95, 70]","[96, 88, 136, 89, 114, 47, 55]","{""match_id"": 8602105739, ""picks_bans"": [{""is_pick"": false, ""hero_id"": 96, ""team"": 1, ""order"": 0}, {""is_pick"": false, ""hero_id"": 49, ""team"": 0, ""order"": 1}, {""is_pick"": false, ""hero_id"": 98, ""team"": 0, ""order"": 2}, {""is_pick"": false, ""hero_id"": 88, ""team"": 1, ""order"": 3}, {""is_pick"": false, ""hero_id"": 59, ""team"": 0, ""order"": 4}, {""is_pick"": false, ""hero_id"": 102, ""team"": 0, ""order"": 5}, {""is_pick"": false, ""hero_id"": 136, ""team"": 1, ""order"": 6}, {""is_pick"": true, ""hero_id"": 66, ""team"": 1, ""order"": 7}, {""is_pick"": true, ""hero_id"": 120, ""team"": 0, ""order"": 8}, {""is_pick"": false, ""hero_id"": 89, ""team"": 1, ""order"": 9}, {""is_pick"": false, ""hero_id"": 114, ""team"": 1, ""order"": 10}, {""is_pick"": false, ""hero_id"": 28, ""team"": 0, ""order"": 11}, {""is_pick"": true, ""hero_id"": 64, ""team"": 0, ""order"": 12}, {""is_pick"": true, ""hero_id"": 16, ""team"": 1, ""order"": 13}, {""is_pick"": true, ""hero_id"": 123, ""team"": 1, ""order"": 14}, {""is_pick"": true, ""hero_id"": 71, ""team"": 0, ""order"": 15}, {""is_pick"": true, ""hero_id"": 8, ""team"": 0, ""order"": 16}, {""is_pick"": true, ""hero_id"": 69, ""team"": 1, ""order"": 17}, {""is_pick"": false, ""hero_id"": 47, ""team"": 1, ""order"": 18}, {""is_pick"": false, ""hero_id"": 95, ""team"": 0, ""order"": 19}, {""is_pick"": false, ""hero_id"": 70, ""team"": 0, ""order"": 20}, {""is_pick"": false, ""hero_id"": 55, ""team"": 1, ""order"": 21}, {""is_pick"": true, ""hero_id"": 109, ""team"": 1, ""order"": 22}, {""is_pick"": true, ""hero_id"": 78, ""team"": 0, ""order"": 23}], ""radiant_picks"": [{""hero_id"": 120, ""hero_name"": null}, {""hero_id"": 64, ""hero_name"": null}, {""hero_id"": 71, ""hero_name"": null}, {""hero_id"": 8, ""hero_name"": null}, {""hero_id"": 78, ""hero_name"": null}], ""dire_picks"": [{""hero_id"": 66, ""hero_name"": null}, {""hero_id"": 16, ""hero_name"": null}, {""hero_id"": 123, ""hero_name"": null}, {""hero_id"": 69, ""hero_name"": null}, {""hero_id"": 109, ""hero_name"": null}], ""radiant_bans"": [{""hero_id"": 49, ""hero_name"": null}, {""hero_id"": 98, ""hero_name"": null}, {""hero_id"": 59, ""hero_name"": null}, {""hero_id"": 102, ""hero_name"": null}, {""hero_id"": 28, ""hero_name"": null}, {""hero_id"": 95, ""hero_name"": null}, {""hero_id"": 70, ""hero_name"": null}], ""dire_bans"": [{""hero_id"": 96, ""hero_name"": null}, {""hero_id"": 88, ""hero_name"": null}, {""hero_id"": 136, ""hero_name"": null}, {""hero_id"": 89, ""hero_name"": null}, {""hero_id"": 114, ""hero_name"": null}, {""hero_id"": 47, ""hero_name"": null}, {""hero_id"": 55, ""hero_name"": null}]}"
